X;Y;OBJECTID;created_date;created_user;src_geo;clc_quartier;clc_secteur;haut_tot;haut_tronc;tronc_diam;fk_arb_etat;fk_stadedev;fk_port;fk_pied;fk_situation;fk_revetement;commentaire_environnement;dte_plantation;age_estim;fk_prec_estim;clc_nbr_diag;dte_abattage;fk_nomtech;last_edited_user;last_edited_date;villeca;nomfrancais;nomlatin;GlobalID;CreationDate;Creator;EditDate;Editor;feuillage;remarquable
1717828.6637;8292122.8706;11717;;;;Quartier Saint-Martin - Oëstres;Entrée de ville rue de Paris;3;0;5;EN PLACE;Jeune;Libre;Terre;Alignement;Non;RAS;1/1/2016;5;0,2;0;;TAXBAC;;;Ville;TAXBAC;TAXBAC;{1FF1BEF5-5EBE-4F3E-BE95-C1D61DF9879E};;;;;Conifère;Non
1717824.0175;8292119.5622;11718;;;;Quartier Saint-Martin - Oëstres;Entrée de ville rue de Paris;1;0;5;EN PLACE;Jeune;Libre;Terre;Alignement;Non;RAS;1/1/2016;5;0,2;0;;TAXBAC;;;Ville;TAXBAC;TAXBAC;{706D892C-9D1A-48B3-A100-7F2E254AC6C4};;;;;Conifère;Non
1717824.2401;8292117.3161;11719;;;;Quartier Saint-Martin - Oëstres;Entrée de ville rue de Paris;3;0;5;EN PLACE;Jeune;Libre;Terre;Alignement;Non;RAS;1/1/2016;5;0,2;0;;TAXBAC;;;Ville;TAXBAC;TAXBAC;{5EEE10C3-25DD-4793-9118-E5994FEED699};;;;;Conifère;Non
1717822.1843;8292116.014;11720;;;;Quartier Saint-Martin - Oëstres;Entrée de ville rue de Paris;1;0;5;EN PLACE;Jeune;Libre;Terre;Alignement;Non;RAS;1/1/2016;5;0,2;0;;TAXBAC;;;Ville;TAXBAC;TAXBAC;{E4E4B12B-98B3-4CF4-999E-4138854EC8D7};;;;;Conifère;Non
1721815.8635;8296210.6123;11726;;;;Quartier Omissy;Terrain aventure Europe;12;5;63;EN PLACE;Jeune;Libre;Terre;Groupe;Non;RAS;;20;0,5;0;;SALCAP;;;Ville;SALCAP;SALCAP;{EA5E7E20-C823-4E1F-B778-ED0261FD850C};;;;;Feuillu;Non
1721799.226;8295058.037;11733;;;;Quartier Remicourt;Avenue de la Paix;4;;30;EN PLACE;Jeune;Libre;Fosse arbre;Alignement;Non;;11/1/2017;1;0;;;MALTSC;;;Ville;MALTSC;MALTSC;{DCCFF006-4D84-4661-94DF-1969DC04BDA6};;;;;Feuillu;Non
1722713.3384;8293053.6118;11736;12/04/2018;edouard.cauchon;Orthophoto;Quartier de Neuville;Avenue des Fusillés de Fontaine Notre Dame;4;0;30;EN PLACE;Adulte;Libre;Gazon;Isolé;Non;;;30;1;;;TAXBACfas;;12/04/2018;Ville;TAXBACfas;TAXBACfas;{B59D146F-2E9B-4EBA-B74E-977EC6898D68};;;;;Conifère;Non
1722018.1423;8293067.2154;11737;;;Orthophoto;Quartier du faubourg d'Isle;Place Stalingrad;;0;40;EN PLACE;Adulte;Libre;Bande de terre;Isolé;Non;RAS;;;0;;;;;;;;;{588D59DD-2027-4768-94B8-C1FF502D14F6};;;;;;
1721365.9716;8296114.0075;11759;;;;Quartier de l'Europe;Rue d'Alembert;3;2;25;ABATTU;Jeune;Libre;Gazon;Groupe;Non;aucun;;1;0;;01/09/2017;QUEROB;;;;QUEILE;QUEROB;{879BB77A-A292-4C64-AEEA-69AB2997C7C2};;;;;Feuillu;Non
1720097.5322;8294268.1877;11766;02/02/2017;mickael.delaere;Orthophoto;Quartier du Centre-Ville;Boulevard Henri Martin;;;25;EN PLACE;Jeune;Libre;Fosse arbre;Alignement;Non;RAS;11/1/2017;1;0;0;;ROBPSEfri;mickael.delaere;02/02/2017;Ville;ROBPSEfri;ROBPSEfri;{DDA5FA90-ABE2-4A7F-B739-D6DA4861BC96};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720095.5359;8294251.0342;11767;02/02/2017;mickael.delaere;Orthophoto;Quartier du Centre-Ville;Boulevard Henri Martin;;;25;EN PLACE;Jeune;Libre;Fosse arbre;Alignement;Non;RAS;11/1/2017;1;0;0;;ROBPSEfri;mickael.delaere;02/02/2017;Ville;ROBPSEfri;ROBPSEfri;{0988ED8B-7194-4E93-8BE2-D0EE9FB08415};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720093.6945;8294237.877;11768;02/02/2017;mickael.delaere;Orthophoto;Quartier du Centre-Ville;Boulevard Henri Martin;;;25;EN PLACE;Jeune;Libre;Fosse arbre;Alignement;Non;RAS;11/1/2017;1;0;0;;ROBPSEfri;mickael.delaere;02/02/2017;Ville;ROBPSEfri;ROBPSEfri;{1C56F75F-BC49-40F2-809D-C17D424811E5};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720091.0986;8294216.5621;11769;02/02/2017;mickael.delaere;Orthophoto;Quartier du Centre-Ville;Boulevard Henri Martin;;;25;EN PLACE;Jeune;Libre;Fosse arbre;Alignement;Non;RAS;11/1/2017;1;0;0;;ROBPSEfri;mickael.delaere;02/02/2017;Ville;ROBPSEfri;ROBPSEfri;{98861D19-3CD0-4202-99A4-E911264CA499};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720088.6128;8294200.0669;11770;02/02/2017;mickael.delaere;Orthophoto;Quartier du Centre-Ville;Boulevard Henri Martin;;;25;EN PLACE;Jeune;Libre;Fosse arbre;Alignement;Non;RAS;11/1/2017;1;0;0;;ROBPSEfri;mickael.delaere;02/02/2017;Ville;ROBPSEfri;ROBPSEfri;{D912D932-9A5B-4607-8123-6AC2EE7BEDE7};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720085.9131;8294184.0074;11771;02/02/2017;mickael.delaere;Orthophoto;Quartier du Centre-Ville;Boulevard Henri Martin;;;25;EN PLACE;Jeune;Libre;Fosse arbre;Alignement;Non;RAS;11/1/2017;1;0;0;;ROBPSEfri;mickael.delaere;02/02/2017;Ville;ROBPSEfri;ROBPSEfri;{F83617AB-9013-4343-A6E2-80BA18BA3CB4};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720083.9451;8294166.1523;11772;02/02/2017;mickael.delaere;Orthophoto;Quartier du Centre-Ville;Boulevard Henri Martin;;;25;EN PLACE;Jeune;Libre;Fosse arbre;Alignement;Non;RAS;11/1/2017;1;0;0;;ROBPSEfri;mickael.delaere;02/02/2017;Ville;ROBPSEfri;ROBPSEfri;{1CF3E622-1962-44C3-A849-B50B9B59D099};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720081.3013;8294149.0637;11773;02/02/2017;mickael.delaere;Orthophoto;Quartier du Centre-Ville;Boulevard Henri Martin;;;25;EN PLACE;Jeune;Libre;Fosse arbre;Alignement;Non;RAS;11/1/2017;1;0;0;;ROBPSEfri;mickael.delaere;02/02/2017;Ville;ROBPSEfri;ROBPSEfri;{7A4DADBA-EBCB-48E3-BE39-77CF8469AB62};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720078.0138;8294128.456;11774;02/02/2017;mickael.delaere;Orthophoto;Quartier du Centre-Ville;Boulevard Henri Martin;;;25;EN PLACE;Jeune;Libre;Fosse arbre;Alignement;Non;RAS;11/1/2017;1;0;0;;ROBPSEfri;mickael.delaere;02/02/2017;Ville;ROBPSEfri;ROBPSEfri;{D44E17E4-02DC-46BB-8A86-A83182E655BD};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720894.5358;8294788.9117;11775;;;;Quartier Remicourt;Jardin d'horticulture;4;;25;EN PLACE;Jeune;Libre;Gazon;Isolé;Non;RAS;10/31/2017;1;0;;;QUECOC;;;Ville;QUECOC;QUECOC;{44EC331F-048A-457B-8146-BBCC643192C3};;;;;Feuillu;
1720881.1077;8294808.9761;11776;;;;Quartier Remicourt;Jardin d'horticulture;4;;25;EN PLACE;Jeune;Libre;Gazon;Isolé;Non;RAS;10/31/2017;1;0;;;QUECOC;;;Ville;QUECOC;QUECOC;{55FB7B18-D842-4992-BDB6-E071339D00FC};;;;;Feuillu;Non
1722901.3157;8292526.6415;11780;10/01/2018;mickael.delaere;Orthophoto;Quartier de Neuville;Rue Raoul Huguet;;;159;EN PLACE;Jeune;Libre;Terre;Alignement;Non;RAS;12/1/2017;40;0;0;;ACEPLAfai;mickael.delaere;10/01/2018;Ville;ACEPLAfai;ACEPLAfai;{00AFEF07-FD3C-489D-9F56-4886BFB50C2A};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1722909.3021;8292541.7432;11781;10/01/2018;mickael.delaere;Orthophoto;Quartier de Neuville;Rue Raoul Huguet;;;159;EN PLACE;Jeune;Libre;Terre;Alignement;Non;RAS;12/1/2017;40;0;0;;ACEPLAfai;mickael.delaere;10/01/2018;Ville;ACEPLAfai;ACEPLAfai;{62FF141A-9D00-4ADC-B75C-D1C9BF9AFEEB};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1722918.0859;8292559.0086;11782;10/01/2018;mickael.delaere;Orthophoto;Quartier de Neuville;Rue Raoul Huguet;;;159;EN PLACE;Jeune;Libre;Terre;Alignement;Non;RAS;12/1/2017;40;0;0;;ACEPLAfai;mickael.delaere;10/01/2018;Ville;ACEPLAfai;ACEPLAfai;{FEC99F67-F2CA-4CD1-B409-E54C2D2065AB};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1722938.3502;8292642.3889;11783;10/01/2018;mickael.delaere;Orthophoto;Quartier de Neuville;Rue Raoul Huguet;;;159;EN PLACE;Jeune;Libre;Terre;Alignement;Non;RAS;12/1/2017;40;0;0;;ACEPLAfai;mickael.delaere;10/01/2018;Ville;ACEPLAfai;ACEPLAfai;{3A49085A-CBD1-417B-956F-D95E650ECF45};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1722936.9598;8292618.7198;11784;10/01/2018;mickael.delaere;Orthophoto;Quartier de Neuville;Rue Raoul Huguet;;;159;EN PLACE;Jeune;Libre;Terre;Alignement;Non;RAS;12/1/2017;40;0;0;;ACEPLAfai;mickael.delaere;10/01/2018;Ville;ACEPLAfai;ACEPLAfai;{3AD3C59D-529D-4C77-9FD9-3BECDF1B9C6B};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1721529.9494;8295802.5875;11786;02/02/2017;mickael.delaere;Orthophoto;Quartier de l'Europe;Avenue Robert Schuman;;2;25;EN PLACE;Jeune;Libre;Bande de terre;Alignement;Non;RAS;11/1/2017;1;0;1;;ULMRESreb;mickael.delaere;12/05/2017;Ville;ULMRESreb;ULMRESreb;{B5C8A57F-E04B-4F0F-BB51-DDE4588A9F12};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1721522.6637;8295797.2731;11787;02/02/2017;mickael.delaere;Orthophoto;Quartier de l'Europe;Avenue Robert Schuman;;2;25;EN PLACE;Jeune;Libre;Bande de terre;Alignement;Non;RAS;11/1/2017;1;0;1;;ULMRESreb;mickael.delaere;12/05/2017;Ville;ULMRESreb;ULMRESreb;{9DAD98D4-2832-460F-AE4A-70E5209EDE00};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1721512.8743;8295790.3193;11788;02/02/2017;mickael.delaere;Orthophoto;Quartier de l'Europe;Avenue Robert Schuman;;2;25;EN PLACE;Jeune;Libre;Bande de terre;Alignement;Non;RAS;11/1/2017;1;0;1;;ULMRESreb;mickael.delaere;12/05/2017;Ville;ULMRESreb;ULMRESreb;{3D0DF634-C5E0-43E3-B3A3-195D431C47ED};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1721505.216;8295785.1771;11789;02/02/2017;mickael.delaere;Orthophoto;Quartier de l'Europe;Avenue Robert Schuman;;2;25;EN PLACE;Jeune;Libre;Bande de terre;Alignement;Non;RAS;11/1/2017;1;0;1;;ULMRESreb;mickael.delaere;12/05/2017;Ville;ULMRESreb;ULMRESreb;{C2C1FA06-67E0-462C-BC25-046F4D9362CC};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1721498.7984;8295780.674;11790;02/02/2017;mickael.delaere;Orthophoto;Quartier de l'Europe;Avenue Robert Schuman;;2;25;EN PLACE;Jeune;Libre;Bande de terre;Alignement;Non;RAS;11/1/2017;1;0;1;;ULMRESreb;mickael.delaere;12/05/2017;Ville;ULMRESreb;ULMRESreb;{85752BAA-C205-44D0-AFD3-2DB280E18A1D};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1721492.131;8295775.9668;11791;02/02/2017;mickael.delaere;Orthophoto;Quartier de l'Europe;Avenue Robert Schuman;;2;25;EN PLACE;Jeune;Libre;Bande de terre;Alignement;Non;RAS;11/1/2017;1;0;1;;ULMRESreb;mickael.delaere;12/05/2017;Ville;ULMRESreb;ULMRESreb;{A1E64114-3595-4725-8F4C-35434D7BC1B9};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1721485.6961;8295771.7339;11792;02/02/2017;mickael.delaere;Orthophoto;Quartier de l'Europe;Avenue Robert Schuman;;2;25;EN PLACE;Jeune;Libre;Bande de terre;Alignement;Non;RAS;11/1/2017;1;0;1;;ULMRESreb;mickael.delaere;12/05/2017;Ville;ULMRESreb;ULMRESreb;{F47989E2-9A23-46F9-815E-5F12D4744A32};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1721478.49;8295766.7093;11793;02/02/2017;mickael.delaere;Orthophoto;Quartier de l'Europe;Avenue Robert Schuman;;2;25;EN PLACE;Jeune;Libre;Bande de terre;Alignement;Non;RAS;11/1/2017;1;0;1;;ULMRESreb;mickael.delaere;12/05/2017;Ville;ULMRESreb;ULMRESreb;{30288DC0-DAD6-4C21-A51C-F5F2CBB9813E};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1721470.6717;8295761.5202;11794;02/02/2017;mickael.delaere;Orthophoto;Quartier de l'Europe;Avenue Robert Schuman;;2;25;EN PLACE;Jeune;Libre;Bande de terre;Alignement;Non;RAS;11/1/2017;1;0;1;;ULMRESreb;mickael.delaere;12/05/2017;Ville;ULMRESreb;ULMRESreb;{FD55E10C-7563-47C6-A5CC-D47399683EC5};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1721461.5996;8295755.199;11796;02/02/2017;mickael.delaere;Orthophoto;Quartier de l'Europe;Avenue Robert Schuman;;2;25;EN PLACE;Jeune;Libre;Bande de terre;Alignement;Non;RAS;11/1/2017;1;0;1;;ULMRESreb;mickael.delaere;12/05/2017;Ville;ULMRESreb;ULMRESreb;{5BA6F593-8CB1-40E9-B845-1758A042C0CC};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1721453.1872;8295748.5002;11797;02/02/2017;mickael.delaere;Orthophoto;Quartier de l'Europe;Avenue Robert Schuman;;2;25;EN PLACE;Jeune;Libre;Bande de terre;Alignement;Non;RAS;11/1/2017;1;0;1;;ULMRESreb;mickael.delaere;12/05/2017;Ville;ULMRESreb;ULMRESreb;{F505A951-2824-4B83-9AA6-E5192FAE1D8F};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1721768.8526;8295848.6273;11798;;;;Quartier de l'Europe;square des marronniers;;;25;EN PLACE;Jeune;Libre;Gazon;Isolé;Non;;10/31/2017;1;0;;;AESARNaut;;;Ville;AESARNaut;AESARNaut;{ADFA2BC9-5A14-49DC-A441-7CBA0E5B0C06};;;;;Feuillu;Non
1722025.3526;8290379.5694;11799;;;;;;;;;;;;;;;;;;0;;;;;;;;;{549DDABD-CD39-4D81-9063-0D8184C210D6};;;;;;
1722025.256;8290379.5207;11800;;;;;;;;;;;;;;;;;;0;;;;;;;;;{5456C55A-C507-469A-9E29-F5BE82F32F70};;;;;;
1721815.7474;8296223.6417;11801;;;;;;;;;;;;;;;;;;0;;;;;;;;;{F700E3CB-2964-4AFD-954A-FF9B95D9FC06};;;;;;
1721815.8441;8296223.6421;11802;;;;;;;;;;;;;;;;;;0;;;;;;;;;{84886D94-8239-47C5-A694-939920741946};;;;;;
1721811.8716;8296201.1525;11803;;;;;;;;;;;;;;;;;;0;;;;;;;;;{9F39ED64-68CE-4AE1-B1D7-171B3605D2CD};;;;;;
1718970.0528;8295642.3387;11804;;;;Quartier du Vermandois;;;;;;;;;;;;;;0;;;;;;;;;{C59E4AD3-C83D-4427-92AD-47D0B944A639};;;;;;
1722749.4247;8293089.9875;11806;;;;Quartier du faubourg d'Isle;Avenue des Fusillés de Fontaine Notre Dame;2;0;10;EN PLACE;Jeune;Libre;Gazon;Isolé;Non;Aucun;9/30/2017;1;0;;;FAGSYLdawpur;;;Ville;FAGSYLdawpur;FAGSYLdawpur;{8DDAFA1B-2D38-4142-B614-77A71A75F6FE};;;;;Feuillu;Non
1722753.2999;8293089.0385;11807;;;;Quartier du faubourg d'Isle;Avenue des Fusillés de Fontaine Notre Dame;2;0;10;EN PLACE;Jeune;Libre;Gazon;Isolé;Non;Aucun;9/30/2017;1;0;;;FAGSYLdawpur;;;Ville;FAGSYLdawpur;FAGSYLdawpur;{98B632D6-CD09-4BF2-BB05-10FC5DD2D3B4};;;;;Feuillu;Non
1721348.7993;8296152.2321;11808;;;;Quartier de l'Europe;Rue d'Alembert;;;25;EN PLACE;Jeune;Libre;Gazon;Isolé;Non;Aucun;10/31/2017;1;0;;;CATBIG;;;Ville;CATBIG;CATBIG;{46F7F222-2A53-4099-B307-AA60559584BD};;;;;Feuillu;Non
1722719.5106;8293087.1414;11810;;;;Quartier du faubourg d'Isle;;;;;;;;;;;;;;0;;;;;;;;;{ACC8192E-333B-4174-A0C5-B5D637680AE8};;;;;;
1722725.0741;8293087.454;11811;;;;Quartier du faubourg d'Isle;;;;;;;;;;;;;;0;;;;;;;;;{ACE5F455-ACB5-47D7-AEF9-582E768C0B02};;;;;;
1722724.9934;8293083.5933;11812;;;;Quartier du faubourg d'Isle;;;;;;;;;;;;;;0;;;;;;;;;{1D2DAB49-10C8-43E7-9AFE-15820FB61D09};;;;;;
1721645.7326;8296252.7792;11837;29/03/2018;;Orthophoto;Quartier Omissy;Terrain aventure Neuville;14;3;69;EN PLACE;Jeune;Libre;Gazon;Groupe;Non;RAS;;20;0,5;0;;FRAEXC;;;Ville;FRAEXC;FRAEXC;{1BB318DC-3F58-4707-8C7E-59AE105CC50F};;;;;Feuillu;Non
1719186.8974;8294704.0214;11838;;;Orthophoto;Quartier du Vermandois;Route d'Amiens;4;;25;EN PLACE;Jeune;Libre;Gazon;Isolé;Non;Aucun;10/31/2016;1;0;;;ALNGLU;;;Ville;ALNGLU;ALNGLU;{3E1B1057-1F2E-4F12-8137-30F61F37A387};;;;;Feuillu;Non
1719214.327;8294685.261;11839;;;;Quartier du Vermandois;Route d'Amiens;4;;25;EN PLACE;Jeune;Libre;Gazon;Isolé;Non;Aucun;10/31/2016;1;0;;;GINBIL;;;Ville;GINBIL;GINBIL;{6482FD97-80E7-4201-A133-0DC3BF298C63};;;;;Feuillu;Non
1719204.6949;8294700.5674;11840;;;Orthophoto;Quartier du Vermandois;Route d'Amiens;4;;25;EN PLACE;Jeune;Libre;Gazon;Isolé;Non;Aucun;10/31/2016;1;0;;;BETUTI;;;Ville;BETUTI;BETUTI;{E65B2A38-6B7E-459E-B31A-9B5ECB319466};;;;;Feuillu;Non
1720387.3671;8294421.544;11842;;;;Quartier du Centre-Ville;Square Édouard Branly;;;25;EN PLACE;Jeune;Libre;Gazon;Isolé;Non;Aucun;5/31/2018;1;0;;;ALBJUL;;;Ville;ALBJUL;ALBJUL;{5FDB96FA-7986-4BC4-B57D-2C09E73A85EA};;;;;Feuillu;Non
1720909.8556;8294421.6307;11847;;;;Quartier du Centre-Ville;Square Churchill;;;20;EN PLACE;Jeune;Libre;Gazon;Isolé;Non;Aucun;5/31/2018;1;0;;;LAGIND;;;Ville;LAGIND;LAGIND;{2E63F851-C437-44EA-BEA8-D02F60DA3F41};;;;;Feuillu;Non
1721863.1099;8295715.3117;11860;;;;Quartier de l'Europe;Rue Laplace;;;25;EN PLACE;Jeune;Libre;Gazon;Isolé;Non;Aucun;10/31/2018;1;0;;;GLETRIsun;;;Ville;GLETRIsun;GLETRIsun;{19DB4DDA-32E5-479D-B732-D9E18756F226};;;;;Feuillu;Non
1721585.3755;8294980.8451;11861;;;;Quartier Remicourt;;;;;EN PLACE;Jeune;Libre;Gazon;Isolé;Non;Aucun;;;0;;;;;;;;;{D0A0E247-3510-4121-9386-4F99B04E9389};;;;;;
1721686.9772;8295834.7487;11863;;;;Quartier de l'Europe;Square des Marronniers;4;;25;EN PLACE;Jeune;Libre;Gazon;Isolé;Non;Aucun;10/31/2018;1;0;;;AESARNaut;;;Ville;AESARNaut;AESARNaut;{0AB9234C-B4E1-4C5A-B019-4DB1FEA9ACE6};;;;;Feuillu;Non
1721757.0566;8295843.5267;11866;;;;Quartier de l'Europe;Square des Marronniers;4;;25;EN PLACE;Jeune;Libre;Gazon;Isolé;Non;Aucun;10/31/2018;1;0;;;AESARNaut;;;Ville;AESARNaut;AESARNaut;{C610B270-9760-42D6-A501-3D494B2A0C37};;;;;Feuillu;Non
1720608.4465;8294319.7685;11868;;;;Quartier du Centre-Ville;Place Noël Regnier;;;25;EN PLACE;Jeune;Libre;Bande de terre;Alignement;Non;Aucun;10/31/2018;1;0;;;ACECAMred;;;Ville;ACECAMred;ACECAMred;{F61C86A6-EB9F-4E94-921A-84FF73740B9A};;;;;Feuillu;Non
1720602.5662;8294326.7899;11869;;;;Quartier du Centre-Ville;Place Noël Regnier;;;25;EN PLACE;Jeune;Libre;Bande de terre;Alignement;Non;Aucun;;1;0;;;ACECAMred;;;Ville;ACECAMred;ACECAMred;{FDAEC825-950C-4D4D-AD42-048C26FA4B36};;;;;Feuillu;Non
1720957.3634;8294337.8163;11870;;;;Quartier du Centre-Ville;Square rue Fréreuse;3;0;25;EN PLACE;Jeune;Libre;Gazon;Alignement;Non;aucun;10/31/2018;1;0;;;KOEPANfas;;;Ville;KOEPANfas;KOEPANfas;{18C16742-76C2-4F35-A7FD-81EE45335FD3};;;;;Feuillu;Non
1720962.433;8294340.4409;11871;;;;Quartier du Centre-Ville;Square rue Fréreuse;3;0;25;EN PLACE;Jeune;Libre;Gazon;Alignement;Non;aucun;10/31/2018;1;0;;;KOEPANfas;;;Ville;KOEPANfas;KOEPANfas;{4564BF5C-DD32-4E4A-8423-C53A36F9F20F};;;;;Feuillu;Non
1720968.0823;8294343.3089;11872;;;;Quartier du Centre-Ville;Square rue Fréreuse;3;0;25;EN PLACE;Jeune;Libre;Gazon;Alignement;Non;aucun;10/31/2018;1;0;;;KOEPANfas;;;Ville;KOEPANfas;KOEPANfas;{50E46025-83C1-4690-9FD2-6D8063F8AA6A};;;;;Feuillu;Non
1720973.4888;8294346.4173;11873;;;;Quartier du Centre-Ville;Square rue Fréreuse;3;0;25;EN PLACE;Jeune;Libre;Gazon;Alignement;Non;aucun;10/31/2018;1;0;;;KOEPANfas;;;Ville;KOEPANfas;KOEPANfas;{23C85745-20B6-4B25-A612-81E3A15CBD00};;;;;Feuillu;Non
1718788.6623;8295157.091;11874;;;;Quartier du Vermandois;Rond-Point Naudin;;0;20;EN PLACE;Adulte;Architecturé;Revetement non permeable;Isolé;Non;Aucun;10/31/2018;15;1;;;TAXBAC;;;Ville;TAXBAC;TAXBAC;{29B4214C-CE13-4AE9-A5BC-679778334C1D};;;;;Conifère;Non
1718796.5718;8295163.8713;11875;;;;Quartier du Vermandois;Rond-Point Naudin;;0;20;EN PLACE;Adulte;Architecturé;Revetement non permeable;Isolé;Non;Aucun;10/31/2018;15;1;;;TAXBAC;;;Ville;TAXBAC;TAXBAC;{3D21F4C4-C6D9-4F4D-BF77-AE1E315988AF};;;;;Conifère;Non
1718804.3386;8295155.8909;11876;;;;Quartier du Vermandois;Rond-Point Naudin;;0;20;EN PLACE;Adulte;Architecturé;Revetement non permeable;Isolé;Non;Aucun;10/31/2018;15;1;;;TAXBAC;;;Ville;TAXBAC;TAXBAC;{CD3F19E0-1A7C-4ED8-B0CB-E479DEA2F4E0};;;;;Conifère;Non
1718796.3334;8295148.8209;11877;;;;Quartier du Vermandois;Rond-Point Naudin;;0;20;EN PLACE;Adulte;Architecturé;Revetement non permeable;Isolé;Non;Aucun;10/31/2018;15;1;;;TAXBAC;;;Ville;TAXBAC;TAXBAC;{8B9AF93E-27C8-4E59-9958-6726E2D6E025};;;;;Conifère;Non
1718796.5957;8295156.9254;11878;;;;Quartier du Vermandois;Rond-Point Naudin;3;0;20;EN PLACE;Jeune;Architecturé;Revetement non permeable;Isolé;Non;Aucun;10/31/2018;15;1;;;TAXBAC;;;Ville;TAXBAC;TAXBAC;{D7DFD6A3-5113-4440-9EFD-A143417DAEEE};;;;;Conifère;Non
1721265.8862;8296211.8228;11881;;;;Quartier de l'Europe;Gymnase Bertrand Gamess;4;;25;EN PLACE;Jeune;Libre;Gazon;Isolé;Non;Aucun;9/30/2017;1;0;;;ACEPLA;;;Ville;ACEPLA;ACEPLA;{E3C308AF-D181-4696-B4CF-2EC20532FCBB};;;;;Feuillu;Non
1722165.4653;8292380.1557;11884;;;;Quartier du faubourg d'Isle;Rue de la Fère;4;;25;EN PLACE;Jeune;Libre;Bande de terre;Alignement;Non;Aucun;10/31/2017;1;0;;;PRUSERsun;;;Ville;PRUSERsun;PRUSERsun;{06A8FD0A-E919-4262-A567-94C597FDE519};;;;;Feuillu;Non
1722163.3524;8292388.0136;11885;;;;Quartier du faubourg d'Isle;Rue de la Fère;4;;25;EN PLACE;Jeune;Libre;Bande de terre;Alignement;Non;Aucun;10/31/2017;1;0;;;MALTSC;;;Ville;MALTSC;MALTSC;{CAABDFF5-6D21-4CC9-B916-48A03F030A42};;;;;Feuillu;Non
1720124.9557;8295110.8291;11886;;;;Quartier Saint-Jean;Rue du Président John Fitzgerald Kennedy;5;;30;EN PLACE;Jeune;Libre;Bande de terre;Groupe;Non;Aucun;;10;0,5;;;ACEPSE;;;Ville;ACEPSE;ACEPSE;{0973FFF5-CC56-4912-AB34-06373E50DEF9};;;;;Feuillu;Non
1720126.595;8295112.2822;11887;;;;Quartier Saint-Jean;Rue du Président John Fitzgerald Kennedy;5;;30;EN PLACE;Jeune;Libre;Bande de terre;Groupe;Non;Aucun;;10;0,5;;;ACEPSE;;;Ville;ACEPSE;ACEPSE;{E8022C20-4E51-4FAD-BBF1-04EE2D6A7080};;;;;Feuillu;Non
1720182.7972;8295057.3195;11888;;;;Quartier Saint-Jean;Rue du Président John Fitzgerald Kennedy;8;4;40;EN PLACE;Adulte;Libre;Bande de terre;Groupe;Non;Aucun;;25;1;;;TAXBAC;;;Ville;TAXBAC;TAXBAC;{2EB04B97-70AF-49BE-B5CB-030F71D6E495};;;;;Conifère;Non
1720193.4749;8295047.6152;11889;;;;Quartier Saint-Jean;Rue du Président John Fitzgerald Kennedy;8;4;30;EN PLACE;Adulte;Libre;Bande de terre;Groupe;Non;Aucun;;30;1;;;TAXBAC;;;Ville;TAXBAC;TAXBAC;{403741E3-9658-4411-ABE8-D6ABDEB7603E};;;;;Conifère;Non
1719586.6658;8293320.3621;11890;01/11/2017;edouard.cauchon;Orthophoto;Quartier Saint-Martin - Oëstres;Square Rocourt;3;0;25;EN PLACE;Adulte;Cépée;Gazon;Isolé;Non;Aucun;10/31/2017;15;0,5;0;;PARPER;edouard.cauchon;01/11/2017;Ville;PARPER;PARPER;{AF954813-7128-4093-87E6-4E83074CB5FF};01/02/2019;edouard.cauchon;01/02/2019;edouard.cauchon;Feuillu;Non
